Year,Month,Airline Code,Airline,Total Noise Exceedances,Total Operations per Month,Exceedances per 1000 Operations,Noise Exceedance Rating
2017,10,SKW,Skywest,45,6008,7,9.97
2017,10,QXE,Horizon air,1,119,8,9.97
2017,10,CPZ,Compass airlines,9,842,11,9.96
2017,10,CES,China eastern,1,87,11,9.95
2017,10,ASA,Alaska airlines,14,1059,13,9.95
2017,10,BAW,British airways,2,124,16,9.94
2017,10,DLH,Lufthansa,2,124,16,9.94
2017,10,ANZ,Air new zealand,1,61,16,9.93
2017,10,EIN,Aer lingus,1,61,16,9.93
2017,10,SWR,Swiss international airlines,1,61,16,9.93
2017,10,DAL,Delta airlines,47,2291,21,9.92
2017,10,SWA,Southwest airlines,61,2892,21,9.92
2017,10,ACA,Air canada,17,679,25,9.9
2017,10,VRD,Virgin america,116,3983,29,9.88
2017,10,FFT,Frontier airlines,8,262,31,9.88
2017,10,AAL,American airlines,72,2312,31,9.88
2017,10,UAL,United airlines,430,12545,34,9.86
2017,10,JBU,Jetblue,39,1125,35,9.86
2017,10,NCA,Nippon cargo airlines,2,34,59,9.76
2017,10,FDX,Federal express,6,80,75,9.7
2017,10,CMP,Copa airlines,9,99,91,9.64
2017,10,CAL,China airlines,19,131,145,9.42
2017,10,AMX,Aeromexico,30,174,172,9.31
2017,10,HAL,Hawaiian airlines,23,126,183,9.27
2017,10,AIC,Air india,12,52,231,9.08
2017,10,CSN,China southern airlines,18,77,234,9.06
2017,10,EVA,Eva airways,31,131,237,9.05
2017,10,AAR,Asiana airlines,22,88,250,9.0
2017,10,TAI,Taca international airlines,22,87,253,8.99
2017,10,SIA,Singapore airlines,34,124,274,8.9
2017,10,CPA,Cathay pacific airways,43,153,281,8.88
2017,10,GTI,Atlas air,29,94,309,8.77
2017,10,WOW,Wow air,13,34,382,8.47
2017,10,KAL,Korean air,76,177,429,8.28
2017,10,FJI,Fiji airways,11,16,688,7.25
2017,10,PAL,Philippine airlines,52,62,839,6.65
2017,10,QFA,Qantas airways,113,52,2173,1.31
2017,10,CKS,Kalitta air,45,18,2500,0.0
2017,11,SKW,Skywest,44,5902,7,9.92
2017,11,VIR,Virgin atlantic,1,103,10,9.89
2017,11,CES,China eastern,1,86,12,9.87
2017,11,EIN,Aer lingus,1,60,17,9.81
2017,11,DAL,Delta airlines,51,2001,25,9.72
2017,11,BAW,British airways,3,116,26,9.71
2017,11,CPZ,Compass airlines,25,842,30,9.67
2017,11,SWA,Southwest airlines,93,2870,32,9.64
2017,11,VRD,Virgin america,134,4087,33,9.64
2017,11,ASA,Alaska airlines,38,1020,37,9.59
2017,11,ACA,Air canada,23,532,43,9.52
2017,11,JBU,Jetblue,45,991,45,9.5
2017,11,AAL,American airlines,100,2176,46,9.49
2017,11,UAL,United airlines,589,11917,49,9.45
2017,11,FFT,Frontier airlines,11,215,51,9.43
2017,11,DLH,Lufthansa,7,118,59,9.34
2017,11,WOW,Wow air,1,14,71,9.21
2017,11,HAL,Hawaiian airlines,14,122,115,8.72
2017,11,CMP,Copa airlines,14,92,152,8.31
2017,11,FDX,Federal express,15,78,192,7.86
2017,11,AMX,Aeromexico,50,199,251,7.21
2017,11,GTI,Atlas air,25,98,255,7.17
2017,11,NCA,Nippon cargo airlines,12,45,267,7.04
2017,11,TAI,Taca international airlines,29,95,305,6.61
2017,11,CSN,China southern airlines,18,56,321,6.43
2017,11,CAL,China airlines,40,123,325,6.39
2017,11,CPA,Cathay pacific airways,60,172,349,6.12
2017,11,QFA,Qantas airways,18,48,375,5.83
2017,11,AIC,Air india,21,52,404,5.51
2017,11,EVA,Eva airways,74,148,500,4.44
2017,11,KAL,Korean air,95,177,537,4.04
2017,11,SIA,Singapore airlines,65,120,542,3.98
2017,11,AAR,Asiana airlines,83,113,735,1.84
2017,11,PAL,Philippine airlines,52,60,867,0.37
2017,11,CKS,Kalitta air,9,10,900,0.0
2017,12,EJA,Netjets aviation,2,427,5,9.97
2017,12,QXE,Horizon air,1,228,4,9.97
2017,12,SKW,Skywest,39,6379,6,9.96
2017,12,DLH,Lufthansa,1,116,9,9.94
2017,12,CPZ,Compass airlines,11,938,12,9.92
2017,12,DAL,Delta airlines,28,1907,15,9.9
2017,12,VOI,Volaris,1,68,15,9.9
2017,12,SWR,Swiss international airlines,1,62,16,9.89
2017,12,QFA,Qantas airways,1,56,18,9.88
2017,12,JBU,Jetblue,21,955,22,9.85
2017,12,ASA,Alaska airlines,23,1029,22,9.84
2017,12,SWA,Southwest airlines,70,2844,25,9.83
2017,12,VRD,Virgin america,103,4231,24,9.83
2017,12,SCX,Sun country,4,129,31,9.78
2017,12,AAL,American airlines,78,2292,34,9.76
2017,12,UAL,United airlines,425,11905,36,9.75
2017,12,FFT,Frontier airlines,11,236,47,9.67
2017,12,ACA,Air canada,31,616,50,9.65
2017,12,BAW,British airways,6,113,53,9.63
2017,12,REH,Reach air medical services,5,81,62,9.57
2017,12,FDX,Federal express,11,85,129,9.09
2017,12,FJI,Fiji airways,3,22,136,9.05
2017,12,AMX,Aeromexico,34,229,148,8.96
2017,12,HAL,Hawaiian airlines,25,122,205,8.57
2017,12,CMP,Copa airlines,26,124,210,8.53
2017,12,CPA,Cathay pacific airways,40,182,220,8.46
2017,12,TAI,Taca international airlines,31,119,261,8.18
2017,12,GTI,Atlas air,26,93,280,8.04
2017,12,CSN,China southern airlines,18,62,290,7.97
2017,12,SIA,Singapore airlines,37,124,298,7.91
2017,12,NCA,Nippon cargo airlines,15,42,357,7.5
2017,12,AIC,Air india,23,54,426,7.02
2017,12,EVA,Eva airways,70,157,446,6.88
2017,12,CAL,China airlines,64,125,512,6.42
2017,12,KAL,Korean air,117,184,636,5.55
2017,12,AAR,Asiana airlines,101,114,886,3.8
2017,12,PAL,Philippine airlines,88,82,1073,2.49
2017,12,CKS,Kalitta air,80,56,1429,0.0
2018,1,JAS,Japan air system,1,17,59,9.63
2018,1,FJI,Fiji airways,12,22,545,6.59
2018,1,NCA,Nippon cargo airlines,20,40,500,6.88
2018,1,AIC,Air india,25,52,481,7.0
2018,1,CMD,Command airways,1,56,18,9.89
2018,1,QFA,Qantas airways,3,60,50,9.69
2018,1,UAE,Emirates,1,62,16,9.9
2018,1,JAL,Japan airlines,2,62,32,9.8
2018,1,CSN,China southern airlines,21,62,339,7.88
2018,1,FDX,Fedex,12,73,164,8.97
2018,1,SCX,Sun country airlines,2,83,24,9.85
2018,1,PAL,Philippine airlines,108,86,1256,2.15
2018,1,GTI,Atlas air,30,92,326,7.96
2018,1,LXJ,Flexjet,1,112,9,9.94
2018,1,AAR,Asiana airlines,96,113,850,4.69
2018,1,TAI,Avianca,38,114,333,7.92
2018,1,DLH,Lufthansa german airlines,12,124,97,9.4
2018,1,CMP,Copa airlines,28,124,226,8.59
2018,1,SIA,Singapore airlines,58,124,468,7.08
2018,1,BAW,British airways,9,125,72,9.55
2018,1,HAL,Hawaiian airlines,24,126,190,8.81
2018,1,CAL,China airlines,63,132,477,7.02
2018,1,EVA,Eva airways,90,161,559,6.51
2018,1,CPA,Cathay pacific airways,72,175,411,7.43
2018,1,KAL,Korean airlines,121,179,676,5.78
2018,1,AMX,Aeromexico,39,199,196,8.78
2018,1,QXE,Horizon air,1,247,4,9.97
2018,1,FFT,Frontier airlines,17,250,68,9.58
2018,1,EJA,Netjets aviation,2,521,4,9.98
2018,1,ACA,Air canada,35,559,63,9.61
2018,1,CPZ,Compass airlines,23,830,28,9.83
2018,1,JBU,Jetblue airways,50,961,52,9.67
2018,1,VRD,Virgin america,51,1223,42,9.74
2018,1,DAL,Delta airlines,52,1392,37,9.77
2018,1,AAL,American airlines,84,2142,39,9.75
2018,1,SWA,Southwest airlines,91,2707,34,9.79
2018,1,ASA,Alaska airlines,131,3618,36,9.77
2018,1,SKW,Skywest airlines,75,6719,11,9.93
2018,1,UAL,United airlines,590,10408,57,9.65
2018,2,NCA,Nippon cargo airlines,10,32,313,8.21
2018,2,CMD,Command airways,1,48,21,9.88
2018,2,AIC,Air india,22,48,458,7.38
2018,2,CSN,China southern airlines,12,50,240,8.63
2018,2,VOI,Volaris,7,52,135,9.23
2018,2,PAL,Philippine airlines,34,58,586,6.65
2018,2,SCX,Sun country airlines,1,59,17,9.9
2018,2,FDX,Fedex,11,62,177,8.99
2018,2,REH,Reach air medical services,7,85,82,9.53
2018,2,GTI,Atlas air,25,89,281,8.39
2018,2,AAR,Asiana airlines,83,93,892,4.9
2018,2,TAI,Avianca,22,96,229,8.69
2018,2,BAW,British airways,1,112,9,9.95
2018,2,DLH,Lufthansa german airlines,3,112,27,9.85
2018,2,CMP,Copa airlines,20,112,179,8.98
2018,2,HAL,Hawaiian airlines,20,112,179,8.98
2018,2,SIA,Singapore airlines,36,112,321,8.16
2018,2,CAL,China airlines,42,120,350,8.0
2018,2,EVA,Eva airways,69,144,479,7.26
2018,2,CPA,Cathay pacific airways,36,151,238,8.64
2018,2,KAL,Korean airlines,79,156,506,7.11
2018,2,AMX,Aeromexico,19,164,116,9.34
2018,2,FFT,Frontier airlines,9,223,40,9.77
2018,2,QXE,Horizon air,1,237,4,9.98
2018,2,ACA,Air canada,19,522,36,9.79
2018,2,EJA,Netjets aviation,2,565,4,9.98
2018,2,CPZ,Compass airlines,14,713,20,9.89
2018,2,JBU,Jetblue airways,25,916,27,9.84
2018,2,DAL,Delta airlines,27,1286,21,9.88
2018,2,AAL,American airlines,63,1889,33,9.81
2018,2,SWA,Southwest airlines,39,2376,16,9.91
2018,2,ASA,Alaska airlines,111,4433,25,9.86
2018,2,SKW,Skywest airlines,43,6138,7,9.96
2018,2,UAL,United airlines,388,9171,42,9.76
2018,3,FJI,Fiji airways,9,10,900,6.4
2018,3,AIJ,Interjet,3,32,94,9.63
2018,3,NCA,Nippon cargo airlines,3,42,71,9.71
2018,3,REH,Reach air medical services,3,45,67,9.73
2018,3,SCX,Sun country airlines,3,53,57,9.77
2018,3,QFA,Qantas airways,57,54,1056,5.78
2018,3,EIN,Aer lingus,4,60,67,9.73
2018,3,AIC,Air india,12,60,200,9.2
2018,3,PAL,Philippine airlines,48,61,787,6.85
2018,3,ANA,Ana all nippon airways,1,62,16,9.94
2018,3,SWR,Swiss international airlines,1,62,16,9.94
2018,3,ANZ,Air new zealand,5,62,81,9.68
2018,3,CSN,China southern airlines,19,62,306,8.77
2018,3,VOI,Volaris,10,63,159,9.37
2018,3,FDX,Fedex,12,67,179,9.28
2018,3,GTI,Atlas air,22,92,239,9.04
2018,3,TAI,Avianca,34,105,324,8.7
2018,3,VIR,Virgin atlantic airways,2,108,19,9.93
2018,3,AAR,Asiana airlines,74,114,649,7.4
2018,3,DLH,Lufthansa german airlines,15,122,123,9.51
2018,3,HAL,Hawaiian airlines,14,124,113,9.55
2018,3,BAW,British airways,19,124,153,9.39
2018,3,SIA,Singapore airlines,57,124,460,8.16
2018,3,CAL,China airlines,41,129,318,8.73
2018,3,EVA,Eva airways,67,158,424,8.3
2018,3,CMP,Copa airlines,34,160,213,9.15
2018,3,CPA,Cathay pacific airways,51,169,302,8.79
2018,3,KAL,Korean airlines,116,179,648,7.41
2018,3,AMX,Aeromexico,59,197,299,8.8
2018,3,FFT,Frontier airlines,13,246,53,9.79
2018,3,QXE,Horizon air,1,282,4,9.99
2018,3,EJA,Netjets aviation,1,532,2,9.99
2018,3,ACA,Air canada,37,687,54,9.78
2018,3,CPZ,Compass airlines,31,945,33,9.87
2018,3,JBU,Jetblue airways,53,1010,52,9.79
2018,3,DAL,Delta airlines,78,1726,45,9.82
2018,3,AAL,American airlines,108,2076,52,9.79
2018,3,SWA,Southwest airlines,129,2655,49,9.81
2018,3,ASA,Alaska airlines,199,4861,41,9.84
2018,3,SKW,Skywest airlines,63,6507,10,9.96
2018,3,UAL,United airlines,649,11227,58,9.77
2018,4,FJI,Fiji airways,13,18,722,7.11
2018,4,AJT,Amerijet,2,28,71,9.71
2018,4,WOW,Wow air,1,33,30,9.88
2018,4,NCA,Nippon cargo airlines,1,34,29,9.88
2018,4,VOI,Volaris,3,46,65,9.74
2018,4,AIJ,Interjet,10,48,208,9.17
2018,4,QFA,Qantas airways,130,52,2500,0.0
2018,4,CSN,China southern airlines,20,59,339,8.64
2018,4,THY,Turkish airlines,1,60,17,9.93
2018,4,UAE,Emirates,1,60,17,9.93
2018,4,ANZ,Air new zealand,27,60,450,8.2
2018,4,FDX,Fedex,9,63,143,9.43
2018,4,REH,Reach air medical services,1,66,15,9.94
2018,4,AIC,Air india,30,78,385,8.46
2018,4,CMD,Command airways,1,80,13,9.95
2018,4,CES,China eastern airlines,1,84,12,9.95
2018,4,PAL,Philippine airlines,81,85,953,6.19
2018,4,KLM,Klm royal dutch airlines,4,86,47,9.81
2018,4,SCX,Sun country airlines,2,88,23,9.91
2018,4,GTI,Atlas air,26,98,265,8.94
2018,4,TAI,Avianca,21,102,206,9.18
2018,4,AAR,Asiana airlines,37,109,339,8.64
2018,4,CAL,China airlines,32,111,288,8.85
2018,4,VIR,Virgin atlantic airways,1,120,8,9.97
2018,4,BAW,British airways,2,120,17,9.93
2018,4,FFT,Frontier airlines,7,120,58,9.77
2018,4,HAL,Hawaiian airlines,10,120,83,9.67
2018,4,SIA,Singapore airlines,36,120,300,8.8
2018,4,DLH,Lufthansa german airlines,5,122,41,9.84
2018,4,CMP,Copa airlines,31,154,201,9.19
2018,4,EVA,Eva airways,60,156,385,8.46
2018,4,CPA,Cathay pacific airways,43,172,250,9.0
2018,4,KAL,Korean airlines,75,175,429,8.29
2018,4,AMX,Aeromexico,38,193,197,9.21
2018,4,QXE,Horizon air,2,285,7,9.97
2018,4,ACA,Air canada,30,525,57,9.77
2018,4,EJA,Netjets aviation,3,559,5,9.98
2018,4,CPZ,Compass airlines,23,786,29,9.88
2018,4,JBU,Jetblue airways,41,1008,41,9.84
2018,4,AAL,American airlines,96,2067,46,9.81
2018,4,DAL,Delta airlines,77,2239,34,9.86
2018,4,SWA,Southwest airlines,89,2738,33,9.87
2018,4,ASA,Alaska airlines,165,4685,35,9.86
2018,4,SKW,Skywest airlines,46,5682,8,9.97
2018,4,UAL,United airlines,506,11437,44,9.82
2018,5,FJI,Fiji airways,14,18,778,6.82
2018,5,VOI,Volaris,4,35,114,9.53
2018,5,QFA,Qantas airways,127,52,2442,0.0
2018,5,AIJ,Interjet,14,56,250,8.98
2018,5,ANA,Ana all nippon airways,1,62,16,9.93
2018,5,ANZ,Air new zealand,29,62,468,8.08
2018,5,CSN,China southern airlines,15,65,231,9.06
2018,5,FDX,Fedex,17,68,250,8.98
2018,5,REH,Reach air medical services,1,71,14,9.94
2018,5,AIC,Air india,27,78,346,8.58
2018,5,FFT,Frontier airlines,12,87,138,9.44
2018,5,PAL,Philippine airlines,93,89,1045,5.72
2018,5,KLM,Klm royal dutch airlines,2,90,22,9.91
2018,5,GTI,Atlas air,34,102,333,8.64
2018,5,TAI,Avianca,25,107,234,9.04
2018,5,CAL,China airlines,43,111,387,8.41
2018,5,AFR,Air france,1,114,9,9.96
2018,5,AAR,Asiana airlines,78,115,678,7.22
2018,5,DLH,Lufthansa german airlines,1,124,8,9.97
2018,5,HAL,Hawaiian airlines,12,124,97,9.6
2018,5,SIA,Singapore airlines,48,124,387,8.42
2018,5,BAW,British airways,2,126,16,9.94
2018,5,EVA,Eva airways,78,158,494,7.98
2018,5,CMP,Copa airlines,33,160,206,9.16
2018,5,WJA,Westjet,4,164,24,9.9
2018,5,CPA,Cathay pacific airways,36,180,200,9.18
2018,5,KAL,Korean airlines,84,182,462,8.11
2018,5,AMX,Aeromexico,32,184,174,9.29
2018,5,JZA,Jazz airlines,4,235,17,9.93
2018,5,QXE,Horizon air,5,320,16,9.94
2018,5,EJA,Netjets aviation,3,467,6,9.97
2018,5,ACA,Air canada,28,535,52,9.79
2018,5,CPZ,Compass airlines,29,868,33,9.86
2018,5,JBU,Jetblue airways,54,980,55,9.77
2018,5,AAL,American airlines,147,2211,66,9.73
2018,5,DAL,Delta airlines,110,2393,46,9.81
2018,5,SWA,Southwest airlines,151,2812,54,9.78
2018,5,ASA,Alaska airlines,266,4943,54,9.78
2018,5,SKW,Skywest airlines,66,5571,12,9.95
2018,5,UAL,United airlines,815,11916,68,9.72
2018,6,FJI,Fiji airways,11,22,500,8.5
2018,6,CRK,Hong kong airlines,2,34,59,9.82
2018,6,VOI,Volaris,6,36,167,9.5
2018,6,FBU,French bee,2,46,43,9.87
2018,6,AIJ,Interjet,12,52,231,9.31
2018,6,QFA,Qantas airways,110,52,2115,3.65
2018,6,JAL,Japan airlines,1,60,17,9.95
2018,6,WOW,Wow air,2,60,33,9.9
2018,6,ANZ,Air new zealand,39,60,650,8.05
2018,6,FDX,Fedex,12,66,182,9.45
2018,6,CMD,Command airways,1,68,15,9.96
2018,6,AIC,Air india,30,78,385,8.85
2018,6,CSN,China southern airlines,22,80,275,9.18
2018,6,PAL,Philippine airlines,71,88,807,7.58
2018,6,KLM,Klm royal dutch airlines,1,94,11,9.97
2018,6,GTI,Atlas air,33,100,330,9.01
2018,6,TAI,Avianca,21,103,204,9.39
2018,6,AAR,Asiana airlines,45,110,409,8.77
2018,6,CAL,China airlines,48,110,436,8.69
2018,6,BAW,British airways,6,119,50,9.85
2018,6,DLH,Lufthansa german airlines,2,120,17,9.95
2018,6,SIA,Singapore airlines,36,120,300,9.1
2018,6,HAL,Hawaiian airlines,10,122,82,9.75
2018,6,FFT,Frontier airlines,4,133,30,9.91
2018,6,SCX,Sun country airlines,2,136,15,9.96
2018,6,VIR,Virgin atlantic airways,1,146,7,9.98
2018,6,CMP,Copa airlines,30,154,195,9.42
2018,6,EVA,Eva airways,89,160,556,8.33
2018,6,KAL,Korean airlines,62,172,360,8.92
2018,6,QXE,Horizon air,6,175,34,9.9
2018,6,CPA,Cathay pacific airways,51,178,287,9.14
2018,6,WJA,Westjet,3,180,17,9.95
2018,6,AMX,Aeromexico,31,188,165,9.51
2018,6,JZA,Jazz airlines,1,240,4,9.99
2018,6,EJA,Netjets aviation,5,465,11,9.97
2018,6,CPZ,Compass airlines,24,642,37,9.89
2018,6,ACA,Air canada,25,675,37,9.89
2018,6,JBU,Jetblue airways,44,1004,44,9.87
2018,6,AAL,American airlines,102,2255,45,9.86
2018,6,DAL,Delta airlines,68,2645,26,9.92
2018,6,SWA,Southwest airlines,100,2823,35,9.89
2018,6,ASA,Alaska airlines,176,4731,37,9.89
2018,6,SKW,Skywest airlines,59,5911,10,9.97
2018,6,UAL,United airlines,582,12617,46,9.86
2018,7,IBE,Iberia,1,26,38,9.79
2018,7,XLF,Xl airways france,1,26,38,9.79
2018,7,FJI,Fiji airways,16,26,615,6.7
2018,7,VOI,Volaris,5,42,119,9.36
2018,7,FBU,French bee,3,52,58,9.69
2018,7,QFA,Qantas airways,97,52,1865,0.0
2018,7,AIJ,Interjet,5,54,93,9.5
2018,7,CCA,Air china,1,62,16,9.91
2018,7,JAL,Japan airlines,1,62,16,9.91
2018,7,SAS,Sas scandinavian airlines,1,62,16,9.91
2018,7,ANZ,Air new zealand,49,62,790,5.76
2018,7,CMD,Command airways,1,66,15,9.92
2018,7,TWY,Solairus aviation,1,66,15,9.92
2018,7,FDX,Fedex,8,67,119,9.36
2018,7,CSN,China southern airlines,21,79,266,8.57
2018,7,AIC,Air india,24,79,304,8.37
2018,7,PAL,Philippine airlines,60,87,690,6.3
2018,7,REH,Reach air medical services,5,89,56,9.7
2018,7,GTI,Atlas air,46,93,495,7.35
2018,7,TAI,Avianca,24,106,226,8.79
2018,7,AAR,Asiana airlines,26,114,228,8.78
2018,7,CAL,China airlines,61,115,530,7.16
2018,7,SIA,Singapore airlines,38,123,309,8.34
2018,7,BAW,British airways,2,124,16,9.91
2018,7,DLH,Lufthansa german airlines,2,124,16,9.91
2018,7,HAL,Hawaiian airlines,7,124,56,9.7
2018,7,FFT,Frontier airlines,4,127,31,9.83
2018,7,SCX,Sun country airlines,10,145,69,9.63
2018,7,CMP,Copa airlines,24,160,150,9.2
2018,7,KAL,Korean airlines,60,168,357,8.09
2018,7,EVA,Eva airways,73,182,401,7.85
2018,7,QXE,Horizon air,4,183,22,9.88
2018,7,CPA,Cathay pacific airways,73,186,392,7.9
2018,7,WJA,Westjet,2,188,11,9.94
2018,7,AMX,Aeromexico,22,191,115,9.38
2018,7,EJA,Netjets aviation,1,469,2,9.99
2018,7,CPZ,Compass airlines,13,586,22,9.88
2018,7,ACA,Air canada,35,736,48,9.75
2018,7,JBU,Jetblue airways,42,1050,40,9.79
2018,7,AAL,American airlines,102,2285,45,9.76
2018,7,SWA,Southwest airlines,94,2899,32,9.83
2018,7,DAL,Delta airlines,75,2942,25,9.86
2018,7,ASA,Alaska airlines,162,4786,34,9.82
2018,7,SKW,Skywest airlines,45,5908,8,9.96
2018,7,UAL,United airlines,541,13230,41,9.78
2018,8,FJI,Fiji airways,11,22,500,7.45
2018,8,VOI,Volaris,3,39,77,9.61
2018,8,QFA,Qantas airways,98,50,1960,0.0
2018,8,AIJ,Interjet,7,52,135,9.31
2018,8,REH,Reach air medical services,1,61,16,9.92
2018,8,JAL,Japan airlines,1,62,16,9.92
2018,8,SAS,Sas scandinavian airlines,1,62,16,9.92
2018,8,UAE,Emirates,3,62,48,9.75
2018,8,ANZ,Air new zealand,37,62,597,6.96
2018,8,CMD,Command airways,1,75,13,9.93
2018,8,PAL,Philippine airlines,58,79,734,6.25
2018,8,CSN,China southern airlines,19,80,238,8.79
2018,8,AIC,Air india,30,80,375,8.09
2018,8,FDX,Fedex,14,86,163,9.17
2018,8,GTI,Atlas air,29,103,282,8.56
2018,8,TAI,Avianca,16,106,151,9.23
2018,8,AAR,Asiana airlines,90,113,796,5.94
2018,8,CAL,China airlines,51,114,447,7.72
2018,8,DLH,Lufthansa german airlines,1,124,8,9.96
2018,8,HAL,Hawaiian airlines,7,124,56,9.71
2018,8,BAW,British airways,10,124,81,9.59
2018,8,SIA,Singapore airlines,29,124,234,8.81
2018,8,AFR,Air france,1,125,8,9.96
2018,8,SCX,Sun country airlines,4,148,27,9.86
2018,8,CMP,Copa airlines,27,153,176,9.1
2018,8,FFT,Frontier airlines,7,158,44,9.77
2018,8,KAL,Korean airlines,55,174,316,8.39
2018,8,QXE,Horizon air,9,179,50,9.74
2018,8,WJA,Westjet,8,186,43,9.78
2018,8,CPA,Cathay pacific airways,62,186,333,8.3
2018,8,EVA,Eva airways,64,186,344,8.24
2018,8,AMX,Aeromexico,31,195,159,9.19
2018,8,JZA,Jazz aviation,1,245,4,9.98
2018,8,EJA,Netjets,1,439,2,9.99
2018,8,CPZ,Compass airlines,21,662,32,9.84
2018,8,ACA,Air canada,26,730,36,9.82
2018,8,JBU,Jetblue airways,44,1033,43,9.78
2018,8,AAL,American airlines,103,2257,46,9.77
2018,8,SWA,Southwest airlines,108,2894,37,9.81
2018,8,DAL,Delta airlines,76,2968,26,9.87
2018,8,ASA,Alaska airlines,176,4436,40,9.8
2018,8,SKW,Skywest airlines,61,5833,10,9.95
2018,8,UAL,United airlines,597,13825,43,9.78
2018,9,JZA,Jazz aviation,1,233,4,9.97
2018,9,EJA,Netjets,3,525,6,9.96
2018,9,VIR,Virgin atlantic airways,1,146,7,9.95
2018,9,SKW,Skywest airlines,37,5277,7,9.95
2018,9,DLH,Lufthansa german airlines,1,120,8,9.94
2018,9,AFR,Air france,1,105,10,9.93
2018,9,KLM,Klm royal dutch airlines,1,93,11,9.92
2018,9,CES,China eastern airlines,1,88,11,9.91
2018,9,QXE,Horizon air,2,170,12,9.91
2018,9,DAL,Delta airlines,30,2509,12,9.91
2018,9,JBU,Jetblue airways,10,831,12,9.91
2018,9,CPZ,Compass airlines,11,694,16,9.88
2018,9,THY,Turkish airlines,1,60,17,9.87
2018,9,SWA,Southwest airlines,45,2691,17,9.87
2018,9,WJA,Westjet,3,177,17,9.87
2018,9,FFT,Frontier airlines,3,153,20,9.85
2018,9,FBU,French bee,1,47,21,9.84
2018,9,AAL,American airlines,51,2078,25,9.81
2018,9,ASA,Alaska airlines,102,4087,25,9.81
2018,9,UAL,United airlines,379,12026,32,9.76
2018,9,ACA,Air canada,26,657,40,9.7
2018,9,BAW,British airways,5,120,42,9.68
2018,9,HAL,Hawaiian airlines,5,120,42,9.68
2018,9,EDG,,1,19,53,9.6
2018,9,TAI,Avianca,11,102,108,9.17
2018,9,AMX,Aeromexico,19,171,111,9.15
2018,9,VOI,Volaris,5,35,143,8.91
2018,9,AIJ,Interjet,9,51,176,8.65
2018,9,CMP,Copa airlines,23,125,184,8.59
2018,9,FDX,Fedex,15,77,195,8.51
2018,9,SIA,Singapore airlines,25,117,214,8.36
2018,9,CPA,Cathay pacific airways,43,167,257,8.03
2018,9,GTI,Atlas air,24,89,270,7.94
2018,9,CSN,China southern airlines,19,62,306,7.65
2018,9,KAL,Korean airlines,65,170,382,7.07
2018,9,AIC,Air india,32,78,410,6.86
2018,9,EVA,Eva airways,71,172,413,6.84
2018,9,PAL,Philippine airlines,27,60,450,6.55
2018,9,ANZ,Air new zealand,28,60,467,6.43
2018,9,CAL,China airlines,50,106,472,6.39
2018,9,ABD,,1,2,500,6.17
2018,9,GEC,,1,2,500,6.17
2018,9,FJI,Fiji airways,10,19,526,5.97
2018,9,AAR,Asiana airlines,93,102,912,3.02
2018,9,VDA,,2,2,1000,2.34
2018,9,QFA,Qantas airways,111,85,1306,0.0
2018,10,EJA,Netjets,1,498,2,9.99
2018,10,SKW,Skywest airlines,24,5843,4,9.97
2018,10,JZA,Jazz aviation,1,240,4,9.97
2018,10,AFR,Air france,1,88,11,9.93
2018,10,TWY,,1,71,14,9.91
2018,10,ACA,Air canada,9,566,16,9.9
2018,10,BAW,British airways,2,124,16,9.9
2018,10,SWR,Swiss international airlines,1,62,16,9.9
2018,10,DLH,Lufthansa german airlines,2,123,16,9.9
2018,10,ANZ,Air new zealand,1,58,17,9.89
2018,10,QXE,Horizon air,3,172,17,9.89
2018,10,DAL,Delta airlines,48,2682,18,9.89
2018,10,FFT,Frontier airlines,4,162,25,9.85
2018,10,SWA,Southwest airlines,72,2901,25,9.85
2018,10,JBU,Jetblue airways,23,858,27,9.84
2018,10,ASA,Alaska airlines,118,4311,27,9.83
2018,10,CRK,Hong kong airlines,1,36,28,9.83
2018,10,AAL,American airlines,67,2179,31,9.81
2018,10,UAL,United airlines,397,12172,33,9.8
2018,10,CPZ,Compass airlines,26,730,36,9.78
2018,10,REH,Reach air medical services,6,78,77,9.53
2018,10,FDX,Fedex,9,89,101,9.38
2018,10,TAI,Avianca,13,108,120,9.27
2018,10,HAL,Hawaiian airlines,17,124,137,9.16
2018,10,CMP,Copa airlines,20,113,177,8.92
2018,10,AMX,Aeromexico,31,169,183,8.88
2018,10,AIJ,Interjet,10,54,185,8.87
2018,10,CPA,Cathay pacific airways,39,173,225,8.62
2018,10,VOI,Volaris,7,30,233,8.58
2018,10,IBK,,1,4,250,8.47
2018,10,PJT,,1,4,250,8.47
2018,10,GTI,Atlas air,28,105,267,8.37
2018,10,CSN,China southern airlines,25,78,321,8.04
2018,10,DOW,,1,3,333,7.97
2018,10,PTJ,,1,3,333,7.97
2018,10,SIA,Singapore airlines,51,122,418,7.45
